title,company,location,city,date,link
Data Engineer II,Zafin,India,India,2026-05-11,https://in.linkedin.com/jobs/view/data-engineer-ii-at-zafin-4412900268?position=1&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=uKJddaDFWunaaJp9OKq06A%3D%3D
Data Engineer,SOTI,India,India,2026-08-13,https://in.linkedin.com/jobs/view/data-engineer-at-soti-4453680695?position=2&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=xnnNyYH6A7xitcoqiAbbvA%3D%3D
Data Engineer,Encomm,India,India,2026-08-02,https://in.linkedin.com/jobs/view/data-engineer-at-encomm-4447851874?position=3&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=k4LzRHcOuXFzRyMHKB3HcQ%3D%3D
Data Engineer,Accenture in India,India,India,2026-08-25,https://in.linkedin.com/jobs/view/data-engineer-at-accenture-in-india-4448360113?position=4&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=S%2Bd6vGqQ6O3MuXePkTj8nw%3D%3D
Data Engineer,Cloiter,India,India,2026-07-29,https://in.linkedin.com/jobs/view/data-engineer-at-cloiter-4446003882?position=5&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=%2FzLI16AeArnYHV5%2FmtgjrQ%3D%3D
Data Engineer,TECHNIX INDIA,India,India,2026-04-16,https://in.linkedin.com/jobs/view/data-engineer-at-technix-india-4402913007?position=6&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=pAIggqyP6EFN6UxJt4aMqA%3D%3D
Data Engineer,ShyftLabs,India,India,2026-08-11,https://in.linkedin.com/jobs/view/data-engineer-at-shyftlabs-4452182344?position=10&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=iZHbMOA8FyKc1pngSTDcEA%3D%3D
Data Engineer - L2,Forbes Advisor,India,India,2026-08-10,https://in.linkedin.com/jobs/view/data-engineer-l2-at-forbes-advisor-4424744854?position=11&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=6Iv0VHj05rn8QAqkhIJObg%3D%3D
Data Engineer,EXL,India,India,2026-08-20,https://in.linkedin.com/jobs/view/data-engineer-at-exl-4446728207?position=12&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=bevOlI5kItTvzDoD3KQ0ng%3D%3D
Data Engineer,Jade Global,India,India,2026-05-14,https://in.linkedin.com/jobs/view/data-engineer-at-jade-global-4414649060?position=13&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=O07xrA5JjWWzX9vK8oLNKA%3D%3D
Technical Data Engineer (Databricks),ShyftLabs,India,India,2026-08-10,https://in.linkedin.com/jobs/view/technical-data-engineer-databricks-at-shyftlabs-4451579921?position=14&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=eRez8KnpA2ACxAvHqap1Ww%3D%3D
Azure Data Engineer,Deloitte,India,India,2026-07-29,https://in.linkedin.com/jobs/view/azure-data-engineer-at-deloitte-4444155334?position=18&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=aTEqvfoO1k9Ii3pDL9NdPw%3D%3D
Data Engineer,Impronics Technologies,India,India,2025-12-16,https://in.linkedin.com/jobs/view/data-engineer-at-impronics-technologies-4343825281?position=19&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=vwfOZTWUYr2EZdTCRRZX7A%3D%3D
Data Engineer,IndiaDataHub,India,India,2026-08-08,https://in.linkedin.com/jobs/view/data-engineer-at-indiadatahub-4449260167?position=20&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=jUiJppRchGGqs0mxgyQGyg%3D%3D
Data Pipeline Engineer-Kafka(SJ-BY),SE Mentor Solutions,India,India,2026-07-20,https://in.linkedin.com/jobs/view/data-pipeline-engineer-kafka-sj-by-at-se-mentor-solutions-4442718621?position=21&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=%2Fei6vWeTADKTfzDJ%2Bmn50g%3D%3D
Data Engineer,Roadzen,India,India,2026-08-03,https://in.linkedin.com/jobs/view/data-engineer-at-roadzen-4448179810?position=22&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=R8t4JRAYPiapcq1PKOQTRg%3D%3D
Data Engineer / Senior Data Engineer,n Human Resources & Management Systems [ nHRMS ],India,India,2026-08-09,https://in.linkedin.com/jobs/view/data-engineer-senior-data-engineer-at-n-human-resources-management-systems-nhrms-4451110339?position=27&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=JvP5BigbPThIUnIAXNS7uQ%3D%3D
Data Engineer - II,Rebel Foods,India,India,2026-08-21,https://in.linkedin.com/jobs/view/data-engineer-ii-at-rebel-foods-4457089438?position=28&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=jmk5l8ox1f5Y0F6C0H2Uvw%3D%3D
Technical Lead,Infinite Computer Solutions,India,India,2026-08-07,https://in.linkedin.com/jobs/view/technical-lead-at-infinite-computer-solutions-4450760482?position=29&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=eNIz5MFwv7pocHqhwvhlPw%3D%3D
Data Engineer,HiroJet,India,India,2026-08-26,https://in.linkedin.com/jobs/view/data-engineer-at-hirojet-4457967935?position=30&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=JDNcPAPZSg%2BTAxCMLmO8Ng%3D%3D
Data Engineer,Noventiq India,India,India,2026-07-27,https://in.linkedin.com/jobs/view/data-engineer-at-noventiq-india-4444899029?position=35&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=TyMcOndKoohJOzb5%2B25Mqg%3D%3D
Data Engineer,novio,India,India,2026-04-29,https://in.linkedin.com/jobs/view/data-engineer-at-novio-4406095066?position=36&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=ncc7whuV5PzZ42Ut8DQ2uA%3D%3D
SSE - Data Engineering,CLOUDSUFI,India,India,2026-01-16,https://in.linkedin.com/jobs/view/sse-data-engineering-at-cloudsufi-4359273476?position=37&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=yIiFwnH4g0GgCRdKLPR%2BKA%3D%3D
Big Data Engineer,dunnhumby,India,India,2026-08-20,https://in.linkedin.com/jobs/view/big-data-engineer-at-dunnhumby-4438204158?position=42&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=K98nYLeWuFsqXI%2FD73KtLQ%3D%3D
AWS Data Engineer,Zorba AI,India,India,2026-08-13,https://in.linkedin.com/jobs/view/aws-data-engineer-at-zorba-ai-4452922072?position=43&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=viiy7fbEMA9scF5pA0GUkQ%3D%3D
Senior Data Engineer,SOTI,India,India,2026-08-09,https://in.linkedin.com/jobs/view/senior-data-engineer-at-soti-4414918405?position=44&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=VNMQjI%2FcswySmjhRJNCcyw%3D%3D
Data Engineer-Data Platforms-Google,IBM,India,India,2026-08-25,https://in.linkedin.com/jobs/view/data-engineer-data-platforms-google-at-ibm-4446253621?position=49&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=%2BdUtj%2B%2BOKG4jgVYS7ElO5w%3D%3D
Data Engineer,Bayzat,India,India,2026-01-09,https://in.linkedin.com/jobs/view/data-engineer-at-bayzat-4368691109?position=50&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=a4cax3s3T4eAHvASa%2F1rPw%3D%3D
Analytics Engineer,M&G India,India,India,2026-08-25,https://in.linkedin.com/jobs/view/analytics-engineer-at-m-g-india-4445881677?position=53&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=ipyffGeYmHkFD%2FPn7mufXg%3D%3D
Data Engineer,"VMC Soft Technologies, Inc",India,India,2026-07-29,https://in.linkedin.com/jobs/view/data-engineer-at-vmc-soft-technologies-inc-4446553158?position=56&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=vsPKsPHPI4or%2BZeoAvbirg%3D%3D
Data Engineer,Saturam,India,India,2026-07-04,https://in.linkedin.com/jobs/view/data-engineer-at-saturam-4436947553?position=57&pageNum=0&refId=qzvNeNLfPnBYWJYcoJaDmQ%3D%3D&trackingId=ePdgudnEg9E94jcfYcWUdA%3D%3D
Data Engineer - L2,Forbes Advisor,India,India,2026-08-10,https://in.linkedin.com/jobs/view/data-engineer-l2-at-forbes-advisor-4424744854?position=1&pageNum=2&refId=OCsowshvnIAjZkG0fIsv3Q%3D%3D&trackingId=9L1ZHEGpKynhIydApUHwXA%3D%3D
Data Engineer,IndiaDataHub,India,India,2026-08-08,https://in.linkedin.com/jobs/view/data-engineer-at-indiadatahub-4449260167?position=2&pageNum=2&refId=OCsowshvnIAjZkG0fIsv3Q%3D%3D&trackingId=n3lIgHd3ad7%2FWzphFhke3w%3D%3D
SSE - Data Engineering,CLOUDSUFI,India,India,2026-01-16,https://in.linkedin.com/jobs/view/sse-data-engineering-at-cloudsufi-4359273476?position=3&pageNum=2&refId=OCsowshvnIAjZkG0fIsv3Q%3D%3D&trackingId=UYSZvFXXGJ80WrgAauNkoQ%3D%3D
Data Engineer / Senior Data Engineer,n Human Resources & Management Systems [ nHRMS ],India,India,2026-08-09,https://in.linkedin.com/jobs/view/data-engineer-senior-data-engineer-at-n-human-resources-management-systems-nhrms-4451110339?position=7&pageNum=2&refId=OCsowshvnIAjZkG0fIsv3Q%3D%3D&trackingId=63PkMrZzrxPe6ZIPuF1GgA%3D%3D
