title,company,location,city,date,link
Junior Data Engineer - Python,Electronic Arts (EA),India,India,2026-07-25,https://in.linkedin.com/jobs/view/junior-data-engineer-python-at-electronic-arts-ea-4424894257?position=1&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=I2CQ6vF%2BAw7z2Zd5gNBcvQ%3D%3D
Junior Data Engineer - Python,Electronic Arts (EA),India,India,2026-07-25,https://in.linkedin.com/jobs/view/junior-data-engineer-python-at-electronic-arts-ea-4425302195?position=2&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=BLrQzpeMzY3%2B9XVmrymfsQ%3D%3D
Associate - Python Data Engineer - GDC,PwC India,India,India,2026-07-16,https://in.linkedin.com/jobs/view/associate-python-data-engineer-gdc-at-pwc-india-4291069034?position=3&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=7pFf0PpDte2cw7ZUUV7Lvg%3D%3D
Data Engineer,Google,India,India,2026-07-23,https://in.linkedin.com/jobs/view/data-engineer-at-google-4435829454?position=4&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=jyZNK1bmonvtPoVMyuS3cA%3D%3D
Data Engineer,PwC,India,India,2026-07-30,https://in.linkedin.com/jobs/view/data-engineer-at-pwc-4446709158?position=7&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=48sWSi4AwLKKM8cv3QSG7w%3D%3D
Data Engineer-Analytics,Aditya Birla Capital,India,India,2026-07-13,https://in.linkedin.com/jobs/view/data-engineer-analytics-at-aditya-birla-capital-4431393997?position=8&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=cSB%2BamGv9%2FNfEmfdTelKJQ%3D%3D
"Data Engineer I, ITC",Nike,India,India,2026-07-31,https://in.linkedin.com/jobs/view/data-engineer-i-itc-at-nike-4447534172?position=9&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=GEBR%2BXqZqZTgzuP5m3A7tA%3D%3D
Data engineer,Infosys,India,India,2026-07-16,https://in.linkedin.com/jobs/view/data-engineer-at-infosys-4440797335?position=10&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=OLVMbSLwNBr9bdaqWkFuBw%3D%3D
Cloud Data Engineer,Google,India,India,2026-07-20,https://in.linkedin.com/jobs/view/cloud-data-engineer-at-google-4442088705?position=11&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=EwqeIfYG0ElqiXYTUbIqXw%3D%3D
Junior Data Engineer,Medpace,India,India,2026-07-29,https://in.linkedin.com/jobs/view/junior-data-engineer-at-medpace-4427704106?position=16&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=TINCj24Xd30fXUE1VDLBtw%3D%3D
AWS Data Engineer,Infosys,India,India,2026-04-07,https://in.linkedin.com/jobs/view/aws-data-engineer-at-infosys-4357594249?position=17&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=3UT1eBhffUZ%2FA9WU9qZzfQ%3D%3D
Data Engineer,Cisco,India,India,2026-07-28,https://in.linkedin.com/jobs/view/data-engineer-at-cisco-4445491849?position=18&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=xTPzJ0XxNY6jQ8gzuHeinQ%3D%3D
Data Engineer,Birla Opus,India,India,2026-07-29,https://in.linkedin.com/jobs/view/data-engineer-at-birla-opus-4419148899?position=19&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=TNAfSDqwXFzsW2DfENUEcQ%3D%3D
Data Engineer,Cisco,India,India,2026-07-30,https://in.linkedin.com/jobs/view/data-engineer-at-cisco-4447036099?position=24&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=qYVx%2BPSQbz70daRTX5ktew%3D%3D
"Software Engineer I, ITC",Nike,India,India,2026-07-31,https://in.linkedin.com/jobs/view/software-engineer-i-itc-at-nike-4447531917?position=25&pageNum=0&refId=oErOdQvO4JLIQjnCQ0tDQg%3D%3D&trackingId=CfPc52q6XvpxGa6DVVNAgA%3D%3D
