title,company,location,city,date,link
Data Engineer II,Zafin,India,India,2026-05-11,https://in.linkedin.com/jobs/view/data-engineer-ii-at-zafin-4412900268?position=1&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=hDiDy9IotgMXx1K1opnW0w%3D%3D
Data Engineer,Cloiter,India,India,2026-07-29,https://in.linkedin.com/jobs/view/data-engineer-at-cloiter-4446003882?position=5&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=m644IGYjwcVb6eW01nqmSg%3D%3D
Data Engineer,TECHNIX INDIA,India,India,2026-04-16,https://in.linkedin.com/jobs/view/data-engineer-at-technix-india-4402913007?position=6&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=g8nH9R5LEgFOLJ55LU1Ssg%3D%3D
Big Data Engineer,NOV,India,India,2026-07-30,https://in.linkedin.com/jobs/view/big-data-engineer-at-nov-4446928536?position=11&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=LuWGXQsFsS2x32JiJUr8qw%3D%3D
Data Engineer,Ziki,India,India,2025-01-07,https://in.linkedin.com/jobs/view/data-engineer-at-ziki-4116556690?position=12&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=3ZxMC4DDEAS%2BC97wbkpw4A%3D%3D
Data Engineer,NovintiX,India,India,2026-08-07,https://in.linkedin.com/jobs/view/data-engineer-at-novintix-4450044906?position=17&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=PoUB4PX%2F%2FDOxxoZWtQXvTA%3D%3D
Data Engineer,EXL,India,India,2026-07-30,https://in.linkedin.com/jobs/view/data-engineer-at-exl-4446583368?position=18&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=HfYHhTHMFXrUKNgY4u8Vuw%3D%3D
Data Engineer,Anand Systems Inc,India,India,2025-01-08,https://in.linkedin.com/jobs/view/data-engineer-at-anand-systems-inc-4117183637?position=19&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=rKlUWzf9OJI7DK36O2K1ig%3D%3D
Data Engineer,RedQubes Innovation Private Limited,India,India,2026-08-03,https://in.linkedin.com/jobs/view/data-engineer-at-redqubes-innovation-private-limited-4448133375?position=24&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=yK5az7kGlODlQZd%2FMH7%2FmA%3D%3D
Data Engineer,Adsremedy,India,India,2025-11-12,https://in.linkedin.com/jobs/view/data-engineer-at-adsremedy-4322051044?position=25&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=%2Fnt3llqwS2FHq%2BumS6u29g%3D%3D
Data Engineer,Verdantas,India,India,2026-04-06,https://in.linkedin.com/jobs/view/data-engineer-at-verdantas-4394468934?position=30&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=31T%2B3wB0l7GQ9uEirC60Nw%3D%3D
Data Engineer,Tatvic ®,India,India,2025-05-23,https://in.linkedin.com/jobs/view/data-engineer-at-tatvic-%C2%AE-4233513361?position=31&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=e2Fy%2FPrB7LVvXK9h0oDfxw%3D%3D
Data Engineer (Databricks),Anblicks,India,India,2026-03-31,https://in.linkedin.com/jobs/view/data-engineer-databricks-at-anblicks-4374202513?position=36&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=6YUl%2BbnFoYPs0s%2FA6HdwTw%3D%3D
Data Engineer,SourcingXPress,India,India,2026-01-14,https://in.linkedin.com/jobs/view/data-engineer-at-sourcingxpress-4359722824?position=37&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=npH94anQ9wQIkF5M90AIiQ%3D%3D
Data Engineer,Idea Nuggets,India,India,2026-07-23,https://in.linkedin.com/jobs/view/data-engineer-at-idea-nuggets-4444258647?position=38&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=ZnqwdX7y5A1p0yuLPsDanA%3D%3D
Data Engineer,Sandvik,India,India,2026-07-28,https://in.linkedin.com/jobs/view/data-engineer-at-sandvik-4443256909?position=43&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=qaa9dkDQfOK8M1s6MZHjAg%3D%3D
Data Engineer,Beyond Key,India,India,2026-06-30,https://in.linkedin.com/jobs/view/data-engineer-at-beyond-key-4434969500?position=44&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=%2BS5NqdooAmhg3%2Fkssvy6NQ%3D%3D
Data Engineer,Sandvik Coromant,India,India,2026-07-28,https://in.linkedin.com/jobs/view/data-engineer-at-sandvik-coromant-4443266697?position=45&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=Rh3x3VjYfMy6qSWwZuTfvQ%3D%3D
Data Engineer,Ciklum India,India,India,2026-08-04,https://in.linkedin.com/jobs/view/data-engineer-at-ciklum-india-4449000426?position=50&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=vQ64BX%2Ft2UWD63Ax0Y3vcA%3D%3D
Data Engineer,Fingent,India,India,2026-06-08,https://in.linkedin.com/jobs/view/data-engineer-at-fingent-4425248625?position=51&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=%2BiU8yMC5fMyDOQJPrVjD2g%3D%3D
SDE 2.,InMobi Advertising,India,India,2026-06-06,https://in.linkedin.com/jobs/view/sde-2-at-inmobi-advertising-4424988783?position=56&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=1b0D%2BYWGNV%2FEodjLxwx7yA%3D%3D
Data Engineer,Impetus,India,India,2026-08-03,https://in.linkedin.com/jobs/view/data-engineer-at-impetus-4448611097?position=57&pageNum=0&refId=nFxJ120ZkSJrk848JlLeMA%3D%3D&trackingId=2TYIgXV4IOmTNgf5A8bhxQ%3D%3D
Data Engineer,Jade Global,India,India,2026-05-14,https://in.linkedin.com/jobs/view/data-engineer-at-jade-global-4414649060?position=2&pageNum=2&refId=kRnkq2NdK1muhAWuLhQYWA%3D%3D&trackingId=hE%2BxLa066wjDpx8Pl05G9g%3D%3D
Data Engineer,Adsremedy,India,India,2025-11-12,https://in.linkedin.com/jobs/view/data-engineer-at-adsremedy-4322051044?position=3&pageNum=2&refId=kRnkq2NdK1muhAWuLhQYWA%3D%3D&trackingId=DP2HvTaHye%2FpGHmdcTffng%3D%3D
Data Engineer,R Systems,India,India,2026-07-19,https://in.linkedin.com/jobs/view/data-engineer-at-r-systems-4373907989?position=4&pageNum=2&refId=kRnkq2NdK1muhAWuLhQYWA%3D%3D&trackingId=pOwmHUnLmc0FgjN4CBJkbg%3D%3D
Data Engineer,NovintiX,India,India,2026-08-07,https://in.linkedin.com/jobs/view/data-engineer-at-novintix-4450044906?position=8&pageNum=2&refId=kRnkq2NdK1muhAWuLhQYWA%3D%3D&trackingId=xgd1ItGzgQsHGD5ZupYC1g%3D%3D
Data Engineer,ClearQuant,India,India,2026-07-17,https://in.linkedin.com/jobs/view/data-engineer-at-clearquant-4439221244?position=10&pageNum=2&refId=kRnkq2NdK1muhAWuLhQYWA%3D%3D&trackingId=OW0nCpzd6PbUUkPtXjER4Q%3D%3D
Full Stack Data Engineer,Unison Group,India,India,2026-06-10,https://in.linkedin.com/jobs/view/full-stack-data-engineer-at-unison-group-4426734374?position=1&pageNum=5&refId=Ntl7tTXg1wXLKC%2B6Ad60Eg%3D%3D&trackingId=HE9KTomrR3HrvqyTH96HSA%3D%3D
Data Engineer,SourcingXPress,India,India,2026-01-14,https://in.linkedin.com/jobs/view/data-engineer-at-sourcingxpress-4359722824?position=5&pageNum=5&refId=Ntl7tTXg1wXLKC%2B6Ad60Eg%3D%3D&trackingId=bwCdak0ORmOxSITIt2pTaQ%3D%3D
Data Engineer,EXO Edge,India,India,2024-06-21,https://in.linkedin.com/jobs/view/data-engineer-at-exo-edge-3956025903?position=7&pageNum=5&refId=Ntl7tTXg1wXLKC%2B6Ad60Eg%3D%3D&trackingId=IAfxBT3UDqcoqslSx8Doag%3D%3D
Data Engineer,AiVantage,India,India,2026-03-06,https://in.linkedin.com/jobs/view/data-engineer-at-aivantage-4380637279?position=8&pageNum=5&refId=Ntl7tTXg1wXLKC%2B6Ad60Eg%3D%3D&trackingId=CtypyxAlNlk8bd8MiCN6kg%3D%3D
Data Engineer,Recro,India,India,2026-07-15,https://in.linkedin.com/jobs/view/data-engineer-at-recro-4440218186?position=9&pageNum=5&refId=Ntl7tTXg1wXLKC%2B6Ad60Eg%3D%3D&trackingId=CGSA6bVALmprs0uJItaikg%3D%3D
