title,company,location,city,date,link
Junior Data Engineer - Python,Electronic Arts (EA),India,India,2026-07-25,https://in.linkedin.com/jobs/view/junior-data-engineer-python-at-electronic-arts-ea-4425302195?position=1&pageNum=0&refId=2CaSSNqpeGxdGBH4qI3ZsQ%3D%3D&trackingId=UGkSiclMOhktxlU9i%2FxSDA%3D%3D
Junior Data Engineer - Python,Electronic Arts (EA),India,India,2026-07-25,https://in.linkedin.com/jobs/view/junior-data-engineer-python-at-electronic-arts-ea-4424894257?position=2&pageNum=0&refId=2CaSSNqpeGxdGBH4qI3ZsQ%3D%3D&trackingId=YzlA4LqI8swoTHxyMMW8ow%3D%3D
Associate - Python Data Engineer - GDC,PwC India,India,India,2026-07-16,https://in.linkedin.com/jobs/view/associate-python-data-engineer-gdc-at-pwc-india-4291069034?position=3&pageNum=0&refId=2CaSSNqpeGxdGBH4qI3ZsQ%3D%3D&trackingId=0tTqzZyeTlHXXLBlyyxaQw%3D%3D
Data Engineer,Google,India,India,2026-07-23,https://in.linkedin.com/jobs/view/data-engineer-at-google-4435829454?position=4&pageNum=0&refId=2CaSSNqpeGxdGBH4qI3ZsQ%3D%3D&trackingId=0dpwruvMqT7vL96cKO4WzQ%3D%3D
Software Dev Engineer I,Swiggy,India,India,2026-07-29,https://in.linkedin.com/jobs/view/software-dev-engineer-i-at-swiggy-4444123519?position=7&pageNum=0&refId=2CaSSNqpeGxdGBH4qI3ZsQ%3D%3D&trackingId=AqvlwXgxeuP2XEFFGuRxDQ%3D%3D
Data Engineer,Postman,India,India,2026-07-10,https://in.linkedin.com/jobs/view/data-engineer-at-postman-4430911408?position=8&pageNum=0&refId=2CaSSNqpeGxdGBH4qI3ZsQ%3D%3D&trackingId=G%2BpLU5TRhGdi49lSwY9DMA%3D%3D
Data Engineer-Analytics,Aditya Birla Capital,India,India,2026-07-13,https://in.linkedin.com/jobs/view/data-engineer-analytics-at-aditya-birla-capital-4431393997?position=9&pageNum=0&refId=2CaSSNqpeGxdGBH4qI3ZsQ%3D%3D&trackingId=ZHN67OMw8MjqFpCk8NHBtw%3D%3D
Data engineer,Infosys,India,India,2026-07-16,https://in.linkedin.com/jobs/view/data-engineer-at-infosys-4440797335?position=10&pageNum=0&refId=2CaSSNqpeGxdGBH4qI3ZsQ%3D%3D&trackingId=b%2FRneXnTErUJkU0ZobWeXg%3D%3D
Data Engineer,Cisco,India,India,2026-07-10,https://in.linkedin.com/jobs/view/data-engineer-at-cisco-4439098719?position=11&pageNum=0&refId=2CaSSNqpeGxdGBH4qI3ZsQ%3D%3D&trackingId=7Medl%2BnVPAKqDG6A0m9C2A%3D%3D
Data Engineer,Cisco,India,India,2026-07-10,https://in.linkedin.com/jobs/view/data-engineer-at-cisco-4439094840?position=15&pageNum=0&refId=2CaSSNqpeGxdGBH4qI3ZsQ%3D%3D&trackingId=g3VML5mQ%2F9cTn6B5II7m7Q%3D%3D
AWS Data Engineer,Infosys,India,India,2026-04-07,https://in.linkedin.com/jobs/view/aws-data-engineer-at-infosys-4357594249?position=16&pageNum=0&refId=2CaSSNqpeGxdGBH4qI3ZsQ%3D%3D&trackingId=n4SI21oZGgcPgNRRGyehJw%3D%3D
Junior Data Engineer,Medpace,India,India,2026-07-29,https://in.linkedin.com/jobs/view/junior-data-engineer-at-medpace-4427704106?position=17&pageNum=0&refId=2CaSSNqpeGxdGBH4qI3ZsQ%3D%3D&trackingId=UYKBSPN47m4qaO0R0bAi2g%3D%3D
