title,company,location,city,date,link
Data Engineer,BOX8,India,India,2025-05-30,https://in.linkedin.com/jobs/view/data-engineer-at-box8-4240914373?position=1&pageNum=0&refId=ovGkLnC07evjeg4nXMMNLQ%3D%3D&trackingId=mxP9seUBYypansB4e5Dd%2FA%3D%3D
Data Engineer II [T500-19642],McDonald's,India,India,2025-08-08,https://in.linkedin.com/jobs/view/data-engineer-ii-t500-19642-at-mcdonald-s-4282147859?position=2&pageNum=0&refId=ovGkLnC07evjeg4nXMMNLQ%3D%3D&trackingId=B0tg9AMN0ifM%2ByA8ePT1CQ%3D%3D
Data Engineer II [T500-19595],McDonald's,India,India,2025-08-07,https://in.linkedin.com/jobs/view/data-engineer-ii-t500-19595-at-mcdonald-s-4281487240?position=3&pageNum=0&refId=ovGkLnC07evjeg4nXMMNLQ%3D%3D&trackingId=E4B3lmCwCKGXQsaYnMqxAA%3D%3D
Data Engineer,MakeMyTrip,India,India,2025-07-29,https://in.linkedin.com/jobs/view/data-engineer-at-makemytrip-4273701706?position=4&pageNum=0&refId=ovGkLnC07evjeg4nXMMNLQ%3D%3D&trackingId=73ti2qhzAQUkeYTvz00SZw%3D%3D
"Data Engineer, Python and SQL, Associate",BlackRock,India,India,2025-08-08,https://in.linkedin.com/jobs/view/data-engineer-python-and-sql-associate-at-blackrock-4258079627?position=7&pageNum=0&refId=ovGkLnC07evjeg4nXMMNLQ%3D%3D&trackingId=0rlQgamA3%2Ffixlr%2FtfKqHQ%3D%3D
Software Engineer (Backend 3-5yrs),PhonePe,India,India,2025-07-31,https://in.linkedin.com/jobs/view/software-engineer-backend-3-5yrs-at-phonepe-4250613909?position=8&pageNum=0&refId=ovGkLnC07evjeg4nXMMNLQ%3D%3D&trackingId=2qOJESWbKi7cm%2Fr6G8FJ2Q%3D%3D
Data Engineer,PwC India,India,India,2025-07-28,https://in.linkedin.com/jobs/view/data-engineer-at-pwc-india-4273215026?position=9&pageNum=0&refId=ovGkLnC07evjeg4nXMMNLQ%3D%3D&trackingId=RUY81fPgIjzJ2a9NrVpnYQ%3D%3D
ICICI Securities - Data Engineer - Python/SQL/ETL,ICICIDirect,India,India,2025-05-21,https://in.linkedin.com/jobs/view/icici-securities-data-engineer-python-sql-etl-at-icicidirect-4233880080?position=10&pageNum=0&refId=ovGkLnC07evjeg4nXMMNLQ%3D%3D&trackingId=Dwnya%2FEcdhJ%2BR1k%2B9gnNGg%3D%3D
Data Engineer,Infosys,India,India,2025-08-01,https://in.linkedin.com/jobs/view/data-engineer-at-infosys-4239288194?position=11&pageNum=0&refId=ovGkLnC07evjeg4nXMMNLQ%3D%3D&trackingId=iGWSOF%2FshYXSbp5ddMUMHg%3D%3D
Data Engineer III [T500-19645],McDonald's,India,India,2025-08-08,https://in.linkedin.com/jobs/view/data-engineer-iii-t500-19645-at-mcdonald-s-4282149752?position=15&pageNum=0&refId=ovGkLnC07evjeg4nXMMNLQ%3D%3D&trackingId=HCzk%2FEq6%2Bawcr7CaVzfHzg%3D%3D
