title,company,location,city,date,link
Associate - Python Data Engineer - GDC,PwC India,India,India,2026-05-12,https://in.linkedin.com/jobs/view/associate-python-data-engineer-gdc-at-pwc-india-4291069034?position=1&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=LsIBE84U0CE383cbO17boQ%3D%3D
"Data Engineer, YouTube",Google,India,India,2026-05-06,https://in.linkedin.com/jobs/view/data-engineer-youtube-at-google-4401114389?position=2&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=Rb4zg1kQzngAkb%2F98bPmNA%3D%3D
Data Engineer,Capgemini,India,India,2026-05-22,https://in.linkedin.com/jobs/view/data-engineer-at-capgemini-4404139993?position=3&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=JisCHmsLpP5ct0uBloWr3Q%3D%3D
"Data Science Engineer - SQL, Python or R",Adobe,India,India,2026-05-12,https://in.linkedin.com/jobs/view/data-science-engineer-sql-python-or-r-at-adobe-4403973975?position=4&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=XYSWgCPViUD2hpcJEbTZhg%3D%3D
Data Engineer / Analyst,McAfee,India,India,2026-05-09,https://in.linkedin.com/jobs/view/data-engineer-analyst-at-mcafee-4378957024?position=7&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=nIXNMENjqDPVGED1FtI5cA%3D%3D
Data Engineer,Persistent Systems,India,India,2026-05-22,https://in.linkedin.com/jobs/view/data-engineer-at-persistent-systems-4414082795?position=8&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=oxPxQJ2P5LnNJWEbHW2amQ%3D%3D
Data Engineer (m/f/d),Deutsche Telekom,India,India,2026-01-31,https://in.linkedin.com/jobs/view/data-engineer-m-f-d-at-deutsche-telekom-4367926946?position=9&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=LW66AMxKKg7cYpYkz%2BLtxw%3D%3D
Data Analyst/Engineer – SCG India,SCG,India,India,2026-02-12,https://in.linkedin.com/jobs/view/data-analyst-engineer-%E2%80%93-scg-india-at-scg-4298398443?position=10&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=DcvllTY7koVOo6XNj0uUNw%3D%3D
Data Engineer,House of Anita Dongre Limited,India,India,2026-05-19,https://in.linkedin.com/jobs/view/data-engineer-at-house-of-anita-dongre-limited-4416479655?position=11&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=ipwhm0bMFJtbSaWsHCc8IQ%3D%3D
Data Engineer,Infosys,India,India,2026-05-22,https://in.linkedin.com/jobs/view/data-engineer-at-infosys-4397624058?position=16&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=a%2BEz84%2Bqc91%2BUfYmfjh6xA%3D%3D
Data Engineer,Persistent Systems,India,India,2026-05-15,https://in.linkedin.com/jobs/view/data-engineer-at-persistent-systems-4412008519?position=17&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=gpxTh%2BdxEB7w4gpslb%2BARw%3D%3D
Data Engineer,Persistent Systems,India,India,2026-05-15,https://in.linkedin.com/jobs/view/data-engineer-at-persistent-systems-4411599052?position=18&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=6ZIQPY3GbbkeAxqPE8E5Gw%3D%3D
"Data Engineer I, Paragon",Amazon,India,India,2026-05-15,https://in.linkedin.com/jobs/view/data-engineer-i-paragon-at-amazon-4382120447?position=19&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=9%2F03dYvDNbq5HbDFh40bxA%3D%3D
Software Engineer,Aditya Birla Capital,India,India,2026-05-18,https://in.linkedin.com/jobs/view/software-engineer-at-aditya-birla-capital-4416067484?position=24&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=qnc8w%2BM%2FyXursNVfm9Ztjw%3D%3D
Data Engineer (L2),Forbes Advisor,India,India,2026-05-13,https://in.linkedin.com/jobs/view/data-engineer-l2-at-forbes-advisor-4402451913?position=25&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=Ru8P2I%2FfsgtRWtYITwiulQ%3D%3D
Databricks Data Engineer,PwC India,India,India,2026-04-28,https://in.linkedin.com/jobs/view/databricks-data-engineer-at-pwc-india-4406278521?position=26&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=Eyq%2Bo4twK4vzF3kxnLabuQ%3D%3D
"Software Engineer, AI/ML",Google,India,India,2026-05-08,https://in.linkedin.com/jobs/view/software-engineer-ai-ml-at-google-4390913792?position=27&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=l5DkPeFYMf%2BiSLVgqcb%2FEw%3D%3D
"Data Engineer (PySpark, Database, Python)",Virtusa,India,India,2026-05-07,https://in.linkedin.com/jobs/view/data-engineer-pyspark-database-python-at-virtusa-4388479235?position=31&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=%2BSU97BsWOr%2FwSTZCBMs0oA%3D%3D
Data Engineer,hackajob,India,India,2026-05-18,https://in.linkedin.com/jobs/view/data-engineer-at-hackajob-4415490555?position=32&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=AlAeLdCyoSu4M8KqFDrXsA%3D%3D
Data Engineer - Python,Citi,India,India,2026-05-07,https://in.linkedin.com/jobs/view/data-engineer-python-at-citi-4401801519?position=33&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=X%2Fq1BfA%2F0lhBPfnAyEa1kQ%3D%3D
Pyspark Data Engineer,Persistent Systems,India,India,2026-05-23,https://in.linkedin.com/jobs/view/pyspark-data-engineer-at-persistent-systems-4397695481?position=34&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=RADOinL37hsq1%2BmMJRaErw%3D%3D
"IT, Data Engineer",Qualcomm,India,India,2026-05-08,https://in.linkedin.com/jobs/view/it-data-engineer-at-qualcomm-4412103533?position=35&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=GqLxPYJGnb%2FNSKt7OowXcw%3D%3D
Senior Data Engineer,Okta,India,India,2026-05-21,https://in.linkedin.com/jobs/view/senior-data-engineer-at-okta-4406430911?position=39&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=fogmWmh5UJXY8AUywrw5KA%3D%3D
Data Engineer,The HEINEKEN Company,India,India,2026-05-21,https://in.linkedin.com/jobs/view/data-engineer-at-the-heineken-company-4417329598?position=40&pageNum=0&refId=aYIwFMPJIkdsRMwcS5g2pg%3D%3D&trackingId=dyZ8LYI0NEqmCS5OQIypAg%3D%3D
