title,company,location,city,date,link
"Data Engineer I, Data Engineer RBS",Amazon,India,India,2026-09-09,https://in.linkedin.com/jobs/view/data-engineer-i-data-engineer-rbs-at-amazon-4455791891?position=1&pageNum=0&refId=u0CgnPx%2FGy9wTnZ5frpa0w%3D%3D&trackingId=2LP0GOwN7e7t7d5gPTvPzQ%3D%3D
"Data Engineer-I, SmartCommerce",Amazon,India,India,2026-08-19,https://in.linkedin.com/jobs/view/data-engineer-i-smartcommerce-at-amazon-4456356753?position=2&pageNum=0&refId=u0CgnPx%2FGy9wTnZ5frpa0w%3D%3D&trackingId=WjniQ%2FwfJacr6kThqKIpmg%3D%3D
Azure Data Engineer,Edwards Vacuum,India,India,2026-08-26,https://in.linkedin.com/jobs/view/azure-data-engineer-at-edwards-vacuum-4440204292?position=3&pageNum=0&refId=u0CgnPx%2FGy9wTnZ5frpa0w%3D%3D&trackingId=VhCtZgJpiz6NWSeGGWsJuA%3D%3D
Azure Data Engineer,EXL,India,India,2026-08-20,https://in.linkedin.com/jobs/view/azure-data-engineer-at-exl-4446571702?position=4&pageNum=0&refId=u0CgnPx%2FGy9wTnZ5frpa0w%3D%3D&trackingId=NBi45aHhSJAJewTSxXoaeg%3D%3D
Data Engineer,Bayzat,India,India,2026-01-09,https://in.linkedin.com/jobs/view/data-engineer-at-bayzat-4368691109?position=7&pageNum=0&refId=u0CgnPx%2FGy9wTnZ5frpa0w%3D%3D&trackingId=ywF7yZcvKEZrdMR0juAj%2BA%3D%3D
"Oliver Wyman - Data Engineer / Senior Data Engineer - Data and Analytics (DNA) - Gurugram, India",Oliver Wyman,India,India,2026-08-28,https://in.linkedin.com/jobs/view/oliver-wyman-data-engineer-senior-data-engineer-data-and-analytics-dna-gurugram-india-at-oliver-wyman-4460350337?position=8&pageNum=0&refId=u0CgnPx%2FGy9wTnZ5frpa0w%3D%3D&trackingId=MHUNNpdgPmHPTuzEJpWpLA%3D%3D
Senior Databricks Data Engineer,Saarthee,India,India,2026-06-25,https://in.linkedin.com/jobs/view/senior-databricks-data-engineer-at-saarthee-4432674674?position=9&pageNum=0&refId=u0CgnPx%2FGy9wTnZ5frpa0w%3D%3D&trackingId=vr%2FGzPffUyAfonxTpW1T2A%3D%3D
Sr Data Engineer - ETRM,Shell,India,India,2026-09-09,https://in.linkedin.com/jobs/view/sr-data-engineer-etrm-at-shell-4454764497?position=10&pageNum=0&refId=u0CgnPx%2FGy9wTnZ5frpa0w%3D%3D&trackingId=MDEZJGzPWVLOGRGA%2FJcwTQ%3D%3D
Azure Data Engineer,Tata Consultancy Services,India,India,2026-09-08,https://in.linkedin.com/jobs/view/azure-data-engineer-at-tata-consultancy-services-4463540536?position=11&pageNum=0&refId=u0CgnPx%2FGy9wTnZ5frpa0w%3D%3D&trackingId=hvgU%2FHiupW4Rtc0wL%2FRAOw%3D%3D
Senior Data Engineer,SourcingXPress,India,India,2026-01-17,https://in.linkedin.com/jobs/view/senior-data-engineer-at-sourcingxpress-4362311711?position=16&pageNum=0&refId=u0CgnPx%2FGy9wTnZ5frpa0w%3D%3D&trackingId=TVuA1mwebfBXK1A9dl8PrA%3D%3D
Senior Data Engineer — Enterprise Data Platform,Basware,India,India,2026-08-26,https://in.linkedin.com/jobs/view/senior-data-engineer-%E2%80%94-enterprise-data-platform-at-basware-4423913467?position=17&pageNum=0&refId=u0CgnPx%2FGy9wTnZ5frpa0w%3D%3D&trackingId=IhwWBaChzRHj62%2BKIz0ESw%3D%3D
