title,company,location,city,date,link
"Data Engineer-I, SmartCommerce",Amazon,India,India,2026-09-10,https://in.linkedin.com/jobs/view/data-engineer-i-smartcommerce-at-amazon-4456356753?position=1&pageNum=0&refId=stb7WcVrKhciIYafXTi9JA%3D%3D&trackingId=EX9NOQR2q6Lz3TEuxbS%2Fcw%3D%3D
Senior Data Engineer,Bajaj Finserv,India,India,2026-07-15,https://in.linkedin.com/jobs/view/senior-data-engineer-at-bajaj-finserv-4441231624?position=2&pageNum=0&refId=stb7WcVrKhciIYafXTi9JA%3D%3D&trackingId=niazheVi8Q7fcjLoOUStQQ%3D%3D
Azure Data Engineer,EXL,India,India,2026-09-10,https://in.linkedin.com/jobs/view/azure-data-engineer-at-exl-4446571702?position=5&pageNum=0&refId=stb7WcVrKhciIYafXTi9JA%3D%3D&trackingId=K2VTlPPLcyvCouMIfiS9Sg%3D%3D
Senior Data Engineer,SourcingXPress,India,India,2026-08-31,https://in.linkedin.com/jobs/view/senior-data-engineer-at-sourcingxpress-4459687921?position=6&pageNum=0&refId=stb7WcVrKhciIYafXTi9JA%3D%3D&trackingId=eOvqWtcECxQOw%2FkqBseb%2Bg%3D%3D
Azure Data Engineer,Tata Consultancy Services,India,India,2026-09-08,https://in.linkedin.com/jobs/view/azure-data-engineer-at-tata-consultancy-services-4463540536?position=11&pageNum=0&refId=stb7WcVrKhciIYafXTi9JA%3D%3D&trackingId=IXdQ2Y1v8gEPMxDUcIRUvQ%3D%3D
Data Engineer,WPP,India,India,2026-09-16,https://in.linkedin.com/jobs/view/data-engineer-at-wpp-4456938925?position=12&pageNum=0&refId=stb7WcVrKhciIYafXTi9JA%3D%3D&trackingId=6y%2BE9PCapiY9bbMcDVFM0Q%3D%3D
AWS Data Engineer,EXL,India,India,2026-09-07,https://in.linkedin.com/jobs/view/aws-data-engineer-at-exl-4462938447?position=13&pageNum=0&refId=stb7WcVrKhciIYafXTi9JA%3D%3D&trackingId=8iRF5j6efBEWJO3T47pHaQ%3D%3D
Senior Data Engineer,SourcingXPress,India,India,2026-01-17,https://in.linkedin.com/jobs/view/senior-data-engineer-at-sourcingxpress-4362311711?position=15&pageNum=0&refId=stb7WcVrKhciIYafXTi9JA%3D%3D&trackingId=belo87G8oRxNOBaSNGa61A%3D%3D
EY - GDS Consulting - AI And DATA - Data Engineer- DBT+BQ+Airflow - Senior,EY,India,India,2026-09-15,https://in.linkedin.com/jobs/view/ey-gds-consulting-ai-and-data-data-engineer-dbt%2Bbq%2Bairflow-senior-at-ey-4465546910?position=19&pageNum=0&refId=stb7WcVrKhciIYafXTi9JA%3D%3D&trackingId=b70PpiMdcDAQwzXKoZnHxw%3D%3D
Data Engineer,Evoke HR Solutions Pvt. Ltd.,India,India,2026-09-16,https://in.linkedin.com/jobs/view/data-engineer-at-evoke-hr-solutions-pvt-ltd-4468229374?position=20&pageNum=0&refId=stb7WcVrKhciIYafXTi9JA%3D%3D&trackingId=qhdO2%2BXq9Tb68CIUE9i1qw%3D%3D
