title,company,location,city,date,link
"Data Engineer-I, SmartCommerce",Amazon,India,India,2026-09-10,https://in.linkedin.com/jobs/view/data-engineer-i-smartcommerce-at-amazon-4456356753?position=1&pageNum=0&refId=ZrXJ4hNCEGuMGi4bi17Lmw%3D%3D&trackingId=auY%2B0mjbAy4VsNpnBdqkxQ%3D%3D
Senior Data Engineer,Bajaj Finserv,India,India,2026-07-15,https://in.linkedin.com/jobs/view/senior-data-engineer-at-bajaj-finserv-4441231624?position=2&pageNum=0&refId=ZrXJ4hNCEGuMGi4bi17Lmw%3D%3D&trackingId=CMvjTTDAv79ZVrKioyz1Qg%3D%3D
"Data Engineer I, CMT",Amazon,India,India,2026-09-09,https://in.linkedin.com/jobs/view/data-engineer-i-cmt-at-amazon-4455916247?position=3&pageNum=0&refId=ZrXJ4hNCEGuMGi4bi17Lmw%3D%3D&trackingId=Q%2FfengfKY96kdDQsOdbe4g%3D%3D
Azure Data Engineer,Edwards Vacuum,India,India,2026-09-17,https://in.linkedin.com/jobs/view/azure-data-engineer-at-edwards-vacuum-4440204292?position=4&pageNum=0&refId=ZrXJ4hNCEGuMGi4bi17Lmw%3D%3D&trackingId=oomIvC4pR0hd4rD4GZeUig%3D%3D
Lead II - Data Engineering,UST,India,India,2026-09-02,https://in.linkedin.com/jobs/view/lead-ii-data-engineering-at-ust-4440164115?position=7&pageNum=0&refId=ZrXJ4hNCEGuMGi4bi17Lmw%3D%3D&trackingId=sgG9vtlcnQMkb87xQxeGnA%3D%3D
Data Engineer,Bayzat,India,India,2026-01-09,https://in.linkedin.com/jobs/view/data-engineer-at-bayzat-4368691109?position=8&pageNum=0&refId=ZrXJ4hNCEGuMGi4bi17Lmw%3D%3D&trackingId=R7MR5ROcbRMj9ZuwP%2F%2BGJQ%3D%3D
"Oliver Wyman - Data Engineer / Senior Data Engineer - Data and Analytics (DNA) - Gurugram, India",Oliver Wyman,India,India,2026-08-28,https://in.linkedin.com/jobs/view/oliver-wyman-data-engineer-senior-data-engineer-data-and-analytics-dna-gurugram-india-at-oliver-wyman-4460350337?position=9&pageNum=0&refId=ZrXJ4hNCEGuMGi4bi17Lmw%3D%3D&trackingId=%2BO464LjC4iZr8vu3UwMekQ%3D%3D
Senior Data Engineer,NCR Voyix,India,India,2026-09-16,https://in.linkedin.com/jobs/view/senior-data-engineer-at-ncr-voyix-4458730725?position=10&pageNum=0&refId=ZrXJ4hNCEGuMGi4bi17Lmw%3D%3D&trackingId=J8qNihb4z3hm4%2B3nSssSDw%3D%3D
Senior Databricks Data Engineer,Saarthee,India,India,2026-06-25,https://in.linkedin.com/jobs/view/senior-databricks-data-engineer-at-saarthee-4432674674?position=11&pageNum=0&refId=ZrXJ4hNCEGuMGi4bi17Lmw%3D%3D&trackingId=5GtkkFk11YgWeVoB%2BXRuBw%3D%3D
Senior Data Engineer,SourcingXPress,India,India,2026-01-17,https://in.linkedin.com/jobs/view/senior-data-engineer-at-sourcingxpress-4362311711?position=15&pageNum=0&refId=ZrXJ4hNCEGuMGi4bi17Lmw%3D%3D&trackingId=MEibCfW8Hp0TP75n8A62nA%3D%3D
