title,company,location,city,date,link
Associate - Python Data Engineer - GDC,PwC India,India,India,2026-06-02,https://in.linkedin.com/jobs/view/associate-python-data-engineer-gdc-at-pwc-india-4291069034?position=1&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=x5FBv8k2UwKuLYUxvSzRWA%3D%3D
"Data Engineer, YouTube",Google,India,India,2026-06-01,https://in.linkedin.com/jobs/view/data-engineer-youtube-at-google-4423255492?position=2&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=E1nifjgJ%2BZWRN6FNitaziw%3D%3D
Data Engineer,Persistent Systems,India,India,2026-05-22,https://in.linkedin.com/jobs/view/data-engineer-at-persistent-systems-4414082795?position=5&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=aYzKaFgxmU0y15UtmbGZ8Q%3D%3D
Data Engineer,House of Anita Dongre Limited,India,India,2026-05-19,https://in.linkedin.com/jobs/view/data-engineer-at-house-of-anita-dongre-limited-4416479655?position=6&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=VJ%2FgJNXsJoF2qDboSjYFOA%3D%3D
Data Engineer (m/f/d),Deutsche Telekom,India,India,2026-01-31,https://in.linkedin.com/jobs/view/data-engineer-m-f-d-at-deutsche-telekom-4367926946?position=7&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=rpL8EkZMT0vwMdPytqEAPw%3D%3D
Data Engineer,Tech Mahindra,India,India,2026-05-11,https://in.linkedin.com/jobs/view/data-engineer-at-tech-mahindra-4412786309?position=12&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=%2FQVI7EGzcWl%2FzHKa%2BLq69Q%3D%3D
Data Analyst/Engineer – SCG India,SCG,India,India,2026-02-12,https://in.linkedin.com/jobs/view/data-analyst-engineer-%E2%80%93-scg-india-at-scg-4298398443?position=13&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=Rzqq2lKBqtOeOHNTKfouBA%3D%3D
Data Engineer,Persistent Systems,India,India,2026-05-22,https://in.linkedin.com/jobs/view/data-engineer-at-persistent-systems-4414343586?position=18&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=Y%2FHDyefGHdAWlMjG%2FFsf3A%3D%3D
Data Engineer,Infosys,India,India,2026-05-22,https://in.linkedin.com/jobs/view/data-engineer-at-infosys-4397624058?position=19&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=mT9akKbi4u%2BYgZ%2B5tgiC2w%3D%3D
Software Engineer,Aditya Birla Capital,India,India,2026-05-18,https://in.linkedin.com/jobs/view/software-engineer-at-aditya-birla-capital-4416064535?position=20&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=rqD0JAkXgbkv5dba0XTJJw%3D%3D
Senior Data Engineer,Razorpay,India,India,2026-05-14,https://in.linkedin.com/jobs/view/senior-data-engineer-at-razorpay-4414469550?position=25&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=GO5cnmtKCgZ8EfKVy7CMFw%3D%3D
Data Engineer,HP,India,India,2026-06-01,https://in.linkedin.com/jobs/view/data-engineer-at-hp-4423207605?position=26&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=pDsOlEUhDUyJAcBxfsdPlw%3D%3D
"Software Engineer, AI/ML",Google,India,India,2026-05-30,https://in.linkedin.com/jobs/view/software-engineer-ai-ml-at-google-4390913792?position=31&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=aqDWFKT4zSppW0MruXDa%2BQ%3D%3D
Data Engineer,Persistent Systems,India,India,2026-05-29,https://in.linkedin.com/jobs/view/data-engineer-at-persistent-systems-4417933892?position=32&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=%2FF55Iw004kVqyT3KRMEkkQ%3D%3D
Database Engineer,Persistent Systems,India,India,2026-05-26,https://in.linkedin.com/jobs/view/database-engineer-at-persistent-systems-4415292654?position=33&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=kw1QUAd%2FfTwjPHQ5gjCjAw%3D%3D
"Software Engineer, AlloyDB Database Internals",Google,India,India,2026-05-29,https://in.linkedin.com/jobs/view/software-engineer-alloydb-database-internals-at-google-4410836440?position=38&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=d8cL7AE%2BvejDHNLfizgoYg%3D%3D
Data Engineer - Python,Citi,India,India,2026-05-28,https://in.linkedin.com/jobs/view/data-engineer-python-at-citi-4401801519?position=39&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=mXNHKe3ZBAK4mj3sFN1afA%3D%3D
Data Engineer,HP,India,India,2026-06-01,https://in.linkedin.com/jobs/view/data-engineer-at-hp-4423208665?position=40&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=Pvmz4PVghB43V9VzIQU4hw%3D%3D
Data Engineer,Mphasis,India,India,2026-05-27,https://in.linkedin.com/jobs/view/data-engineer-at-mphasis-4418586347?position=45&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=lN06Ku5zgno%2FR6F2XoQKAg%3D%3D
Senior Data Engineer,Okta,India,India,2026-05-21,https://in.linkedin.com/jobs/view/senior-data-engineer-at-okta-4406430911?position=46&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=yoEzUZ%2ByUsb%2BFSCSIglg1A%3D%3D
Data Engineer,EXL,India,India,2026-05-06,https://in.linkedin.com/jobs/view/data-engineer-at-exl-4408888697?position=51&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=06cqCkeZ5P7%2B2BZ2nvhjJQ%3D%3D
Data Engineer,Persistent Systems,India,India,2026-05-29,https://in.linkedin.com/jobs/view/data-engineer-at-persistent-systems-4417966507?position=52&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=n09qGtkkWVD7vb%2BdpvFhBg%3D%3D
"Software Engineer, Data Engineer II",DoorDash,India,India,2026-05-17,https://in.linkedin.com/jobs/view/software-engineer-data-engineer-ii-at-doordash-4123642935?position=57&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=ZcDoTCjoCIEYGg4c3FxpEg%3D%3D
Data Engineer,hackajob,India,India,2026-05-16,https://in.linkedin.com/jobs/view/data-engineer-at-hackajob-4398764419?position=58&pageNum=0&refId=LUk31%2FVGCcjKXmCZoUEoGw%3D%3D&trackingId=g%2B41hXG5tyFZf7kJuCEDCg%3D%3D
Data Analyst,Wake Up Whistle,India,India,2026-06-03,https://in.linkedin.com/jobs/view/data-analyst-at-wake-up-whistle-4424047913?position=3&pageNum=2&refId=%2B%2FkPLgQksyqIh9X9wlnDlA%3D%3D&trackingId=WM3yUm%2BaCweIBc0P%2BaIyTg%3D%3D
