title,company,location,city,date,link
Associate - Python Data Engineer - GDC,PwC India,India,India,2026-06-02,https://in.linkedin.com/jobs/view/associate-python-data-engineer-gdc-at-pwc-india-4291069034?position=1&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=lrSfjuFS7OXJ3yzEkTgduQ%3D%3D
Software Engineer,Flipkart,India,India,2026-05-20,https://in.linkedin.com/jobs/view/software-engineer-at-flipkart-4416193464?position=2&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=YpLg2pxFAxoa1SEdIsYkGg%3D%3D
Data Engineer,Capgemini,India,India,2026-05-28,https://in.linkedin.com/jobs/view/data-engineer-at-capgemini-4404139993?position=3&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=9z%2Fh8JQJPd56G0pjWgt24A%3D%3D
"Data Science Engineer - SQL, Python or R",Adobe,India,India,2026-05-12,https://in.linkedin.com/jobs/view/data-science-engineer-sql-python-or-r-at-adobe-4403973975?position=4&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=5jPRDnNkIlAYzX5JCkyyEg%3D%3D
Data Engineer,Persistent Systems,India,India,2026-05-22,https://in.linkedin.com/jobs/view/data-engineer-at-persistent-systems-4414082795?position=7&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=7zXkaLF3Y99aJ6Mrcmd49Q%3D%3D
Data Engineer,House of Anita Dongre Limited,India,India,2026-05-19,https://in.linkedin.com/jobs/view/data-engineer-at-house-of-anita-dongre-limited-4416479655?position=8&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=HJtodWfC0saOmHPp%2B4381w%3D%3D
Software Engineer,Aditya Birla Capital,India,India,2026-05-18,https://in.linkedin.com/jobs/view/software-engineer-at-aditya-birla-capital-4416067484?position=9&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=2uBs%2FEj2HjWfHidl2RxhJw%3D%3D
Data Engineer / Analyst,McAfee,India,India,2026-05-31,https://in.linkedin.com/jobs/view/data-engineer-analyst-at-mcafee-4378957024?position=10&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=cQBJb7mM9nQe5uBsUiEcfw%3D%3D
Data Engineer (Python & PySpark),Zensar Technologies,India,India,2026-05-19,https://in.linkedin.com/jobs/view/data-engineer-python-pyspark-at-zensar-technologies-4415781843?position=11&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=egFa6O0eYZkIwjQROEPdNA%3D%3D
Data Analyst/Engineer – SCG India,SCG,India,India,2026-02-12,https://in.linkedin.com/jobs/view/data-analyst-engineer-%E2%80%93-scg-india-at-scg-4298398443?position=15&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=aZlYgAEl1bpvEhy9WkvQWg%3D%3D
Data Engineer,Persistent Systems,India,India,2026-05-15,https://in.linkedin.com/jobs/view/data-engineer-at-persistent-systems-4412008519?position=16&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=Ct4iF%2BctPaaeRHgznQ1qpg%3D%3D
Data Engineer,Ralph Lauren,India,India,2026-06-01,https://in.linkedin.com/jobs/view/data-engineer-at-ralph-lauren-4418759638?position=17&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=XcUEraihDF0SeLfypG5z7g%3D%3D
Data Engineer,Persistent Systems,India,India,2026-05-15,https://in.linkedin.com/jobs/view/data-engineer-at-persistent-systems-4411599052?position=18&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=BsdJiwiq6rHfKXqD0G50vg%3D%3D
Data Engineer,Kobie,India,India,2026-05-28,https://in.linkedin.com/jobs/view/data-engineer-at-kobie-4379197673?position=19&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=hoLhJayxs%2BCc4UrVCp5hUw%3D%3D
Associate Graduate Data Engineer,"NTT DATA, Inc.",India,India,2026-05-07,https://in.linkedin.com/jobs/view/associate-graduate-data-engineer-at-ntt-data-inc-4409293101?position=23&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=xK71OrnXCIIsmP%2Bul3NhKQ%3D%3D
Data Engineer,Infosys,India,India,2026-05-22,https://in.linkedin.com/jobs/view/data-engineer-at-infosys-4397624058?position=24&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=%2B0tCQVwJAQP4DH3YDcXdnA%3D%3D
"Data Engineer I, Amazon",Amazon,India,India,2026-06-03,https://in.linkedin.com/jobs/view/data-engineer-i-amazon-at-amazon-4413756694?position=25&pageNum=0&refId=rXin0RwnnHNphgqokfVpcQ%3D%3D&trackingId=sqGgwPMXWJwQ3iUCHAeXsw%3D%3D
